filepath,ext,type,size,path,ref_date,geo_code,geo_level,file_type,format,projection,geo_coverage,language
ldb_000a16m_e,zip,file,136.61M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/DB-ID/ldb_000a16m_e.zip,2016,db_,dissemination block,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,english
ldb_000a16m_e,zip,file,136.61M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/DB-ID/ldb_000a16m_e.zip,2016,db_,dissemination block,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,english
lid_000a16m_f,zip,file,136.61M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/DB-ID/lid_000a16m_f.zip,2016,id_,NA,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,french
lid_000a16m_f,zip,file,136.61M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/DB-ID/lid_000a16m_f.zip,2016,id_,NA,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,french
ldpl000a16m_e,zip,file,  1.16M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/DPL-LD/ldpl000a16m_e.zip,2016,dpl,designated place,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,english
ldpl000a16m_e,zip,file,  1.16M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/DPL-LD/ldpl000a16m_e.zip,2016,dpl,designated place,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,english
lld_000a16m_f,zip,file,  1.18M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/DPL-LD/lld_000a16m_f.zip,2016,ld_,designated place,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,french
lld_000a16m_f,zip,file,  1.18M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/DPL-LD/lld_000a16m_f.zip,2016,ld_,designated place,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,french
ler_000a16m_e,zip,file,  2.14M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/ER-RE/ler_000a16m_e.zip,2016,er_,economic region,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,english
ler_000a16m_e,zip,file,  2.14M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/ER-RE/ler_000a16m_e.zip,2016,er_,economic region,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,english
lre_000a16m_f,zip,file,  2.15M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/ER-RE/lre_000a16m_f.zip,2016,re_,economic region,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,french
lre_000a16m_f,zip,file,  2.15M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/ER-RE/lre_000a16m_f.zip,2016,re_,economic region,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,french
lcef000a16m_f,zip,file,  3.38M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/FED-CEF/lcef000a16m_f.zip,2016,cef,federal electoral district,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,french
lcef000a16m_f,zip,file,  3.38M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/FED-CEF/lcef000a16m_f.zip,2016,cef,federal electoral district,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,french
lfed000a16m_e,zip,file,  3.36M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/FED-CEF/lfed000a16m_e.zip,2016,fed,federal electoral district,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,english
lfed000a16m_e,zip,file,  3.36M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/FED-CEF/lfed000a16m_e.zip,2016,fed,federal electoral district,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,english
lfsa000a16m_e,zip,file,  8.22M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/FSA-RTA/lfsa000a16m_e.zip,2016,fsa,census forward sortation area,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,english
lrta000a16m_f,zip,file,  8.23M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/FSA-RTA/lrta000a16m_f.zip,2016,rta,census forward sortation area,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,french
lcp_000a16m_f,zip,file,  1.89M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/PC-CP/lcp_000a16m_f.zip,2016,cp_,population centre,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,french
lcp_000a16m_f,zip,file,  1.89M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/PC-CP/lcp_000a16m_f.zip,2016,cp_,population centre,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,french
lpc_000a16m_e,zip,file,  1.87M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/PC-CP/lpc_000a16m_e.zip,2016,pc_,population centre,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,english
lpc_000a16m_e,zip,file,  1.87M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/PC-CP/lpc_000a16m_e.zip,2016,pc_,population centre,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,english
lpr_000a16m_e,zip,file,  1.45M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/PR-PR/lpr_000a16m_e.zip,2016,pr_,province and territory,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,english
lpr_000a16m_e,zip,file,  1.45M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/PR-PR/lpr_000a16m_e.zip,2016,pr_,province and territory,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,english
lpr_000a16m_f,zip,file,  1.46M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/PR-PR/lpr_000a16m_f.zip,2016,pr_,province and territory,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,french
lpr_000a16m_f,zip,file,  1.46M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/DBF/PR-PR/lpr_000a16m_f.zip,2016,pr_,province and territory,digital boundary file,MapInfo® (.tab),projection in Lambert conformal conic,canada,french
lrnf000r16m_f,zip,file,226.76M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/RNF-FRR/2016/lrnf000r16m_f.zip,2016,rnf,road network file,NA,MapInfo® (.tab),projection in Lambert conformal conic,canada,french
lrnf000r16m_f,zip,file,226.76M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/RNF-FRR/2016/lrnf000r16m_f.zip,2016,rnf,road network file,NA,MapInfo® (.tab),projection in Lambert conformal conic,canada,french
lrnf000r16m_e,zip,file,226.92M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/RNF-FRR/2016/lrnf000r16m_e.zip,2016,rnf,road network file,NA,MapInfo® (.tab),projection in Lambert conformal conic,canada,english
lrnf000r16m_e,zip,file,226.92M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/RNF-FRR/2016/lrnf000r16m_e.zip,2016,rnf,road network file,NA,MapInfo® (.tab),projection in Lambert conformal conic,canada,english
lrnf000r17m_e,zip,file,223.44M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/RNF-FRR/2017/lrnf000r17m_e.zip,NA,rnf,road network file,NA,MapInfo® (.tab),projection in Lambert conformal conic,canada,english
lfrr000r17m_f,zip,file,223.45M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/MapInfo/RNF-FRR/2017/lfrr000r17m_f.zip,NA,frr,NA,NA,MapInfo® (.tab),projection in Lambert conformal conic,canada,french
lcar000b16g_e,zip,file, 31.29M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CAR-RAR/lcar000b16g_e.zip,2016,car,census agricultural region,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,english
lcar000b16g_e,zip,file, 31.29M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CAR-RAR/lcar000b16g_e.zip,2016,car,census agricultural region,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,english
lrar000b16g_f,zip,file, 31.32M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CAR-RAR/lrar000b16g_f.zip,2016,rar,census agricultural region,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,french
lrar000b16g_f,zip,file, 31.32M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CAR-RAR/lrar000b16g_f.zip,2016,rar,census agricultural region,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,french
lccs000b16g_e,zip,file, 44.09M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CCS-SRU/lccs000b16g_e.zip,2016,ccs,census consolidated subdivision,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,english
lccs000b16g_e,zip,file, 44.09M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CCS-SRU/lccs000b16g_e.zip,2016,ccs,census consolidated subdivision,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,english
lsru000b16g_f,zip,file, 44.06M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CCS-SRU/lsru000b16g_f.zip,2016,sru,census consolidated subdivision,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,french
lsru000b16g_f,zip,file, 44.06M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CCS-SRU/lsru000b16g_f.zip,2016,sru,census consolidated subdivision,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,french
lcd_000b16g_e,zip,file, 33.6M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CD-DR/lcd_000b16g_e.zip,2016,cd_,census division,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,english
lcd_000b16g_e,zip,file, 33.6M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CD-DR/lcd_000b16g_e.zip,2016,cd_,census division,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,english
ldr_000b16g_f,zip,file, 33.62M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CD-DR/ldr_000b16g_f.zip,2016,dr_,census division,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,french
ldr_000b16g_f,zip,file, 33.62M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CD-DR/ldr_000b16g_f.zip,2016,dr_,census division,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,french
lcma000b16g_e,zip,file,  3.74M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CMA-RMR/lcma000b16g_e.zip,2016,cma,census metropolitan area and census agglomeration,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,english
lcma000b16g_e,zip,file,  3.74M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CMA-RMR/lcma000b16g_e.zip,2016,cma,census metropolitan area and census agglomeration,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,english
lrmr000b16g_f,zip,file,  3.77M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CMA-RMR/lrmr000b16g_f.zip,2016,rmr,census metropolitan area and census agglomeration,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,french
lrmr000b16g_f,zip,file,  3.77M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CMA-RMR/lrmr000b16g_f.zip,2016,rmr,census metropolitan area and census agglomeration,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,french
lcsd000b16g_e,zip,file, 50.18M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CSD-SDR/lcsd000b16g_e.zip,2016,csd,census subdivision,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,english
lcsd000b16g_e,zip,file, 50.18M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CSD-SDR/lcsd000b16g_e.zip,2016,csd,census subdivision,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,english
lsdr000b16g_f,zip,file, 50.11M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CSD-SDR/lsdr000b16g_f.zip,2016,sdr,census subdivision,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,french
lsdr000b16g_f,zip,file, 50.11M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CSD-SDR/lsdr000b16g_f.zip,2016,sdr,census subdivision,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,french
lct_000b16g_e,zip,file,  8.68M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CT-SR/lct_000b16g_e.zip,2016,ct_,census tract,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,english
lct_000b16g_e,zip,file,  8.68M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CT-SR/lct_000b16g_e.zip,2016,ct_,census tract,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,english
lsr_000b16g_f,zip,file,  8.7M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CT-SR/lsr_000b16g_f.zip,2016,sr_,census tract,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,french
lsr_000b16g_f,zip,file,  8.7M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/CT-SR/lsr_000b16g_f.zip,2016,sr_,census tract,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,french
lda_000b16g_e,zip,file, 96.72M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/DA-AD/lda_000b16g_e.zip,2016,da_,dissemination area,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,english
lda_000b16g_e,zip,file, 96.72M,//fld6filer/fichiersGEOfiles/Geographie_2016_Geography/Spatial_Info_Products-Produits_d'info_spatiale/LambertProjection/Archive/GML/CBF/DA-AD/lda_000b16g_e.zip,2016,da_,dissemination area,cartographic boundary file,Geography Markup Language (.gml),projection in Lambert conformal conic,canada,english
